model,ablation,condition,bodyuse,pair_id,cell_id,state_role,decl_order,body_order,dep_var,alt_var,target_var,control_var,role_dep_useState_form,decl_dep_first,pos_dep_first,n_tokens,decl_to_bracket_token_distance,dep_id,alt_id,target_id,control_id,logit_dep,logit_alt,logit_target,logit_control,D,LD_stateform,LD_reactive,LD_stateform_direct
llama3.2-1b,B,plain_array,both,pair_41,pair_41_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,mode,len,mode,len,True,False,True,34,11,8684,2963,8684,2963,21.03125,20.578125,21.03125,20.578125,0.453125,0.453125,0.453125,0.453125
llama3.2-1b,B,return_array,both,pair_41,pair_41_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,mode,len,mode,len,True,False,True,32,9,8684,2963,8684,2963,24.03125,22.0625,24.03125,22.0625,1.96875,1.96875,1.96875,1.96875
llama3.2-1b,B,useEffect,both,pair_41,pair_41_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,mode,len,len,mode,False,False,False,37,14,8684,2963,2963,8684,24.734375,25.40625,25.40625,24.734375,-0.671875,0.671875,0.671875,0.671875
llama3.2-1b,B,subscribe,both,pair_41,pair_41_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,mode,len,len,mode,False,False,False,48,14,8684,2963,2963,8684,22.59375,24.9375,24.9375,22.59375,-2.34375,2.34375,2.34375,2.34375
llama3.2-1b,B,plain_array,both,pair_41,pair_41_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,mode,len,len,mode,False,False,False,34,11,8684,2963,2963,8684,17.71875,19.875,19.875,17.71875,-2.15625,2.15625,2.15625,2.15625
llama3.2-1b,B,return_array,both,pair_41,pair_41_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,mode,len,len,mode,False,False,False,32,9,8684,2963,2963,8684,19.265625,24.265625,24.265625,19.265625,-5.0,5.0,5.0,5.0
llama3.2-1b,B,useEffect,both,pair_41,pair_41_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,mode,len,len,mode,False,True,False,37,14,8684,2963,2963,8684,25.796875,25.625,25.625,25.796875,0.171875,-0.171875,-0.171875,-0.171875
llama3.2-1b,B,subscribe,both,pair_41,pair_41_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,mode,len,len,mode,False,True,False,48,14,8684,2963,2963,8684,24.28125,25.125,25.125,24.28125,-0.84375,0.84375,0.84375,0.84375
llama3.2-1b,B,plain_array,both,pair_41,pair_41_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,mode,len,len,mode,False,True,False,34,11,8684,2963,2963,8684,18.9375,19.8125,19.8125,18.9375,-0.875,0.875,0.875,0.875
llama3.2-1b,B,return_array,both,pair_41,pair_41_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,mode,len,len,mode,False,True,False,32,9,8684,2963,2963,8684,21.328125,24.046875,24.046875,21.328125,-2.71875,2.71875,2.71875,2.71875
llama3.2-1b,B,useEffect,both,pair_42,pair_42_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,text,max,text,max,True,True,True,38,14,1342,2880,1342,2880,25.671875,23.84375,25.671875,23.84375,1.828125,1.828125,1.828125,1.828125
llama3.2-1b,B,subscribe,both,pair_42,pair_42_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,text,max,text,max,True,True,True,49,14,1342,2880,1342,2880,24.125,23.03125,24.125,23.03125,1.09375,1.09375,1.09375,1.09375
llama3.2-1b,B,plain_array,both,pair_42,pair_42_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,text,max,text,max,True,True,True,35,11,1342,2880,1342,2880,22.40625,20.046875,22.40625,20.046875,2.359375,2.359375,2.359375,2.359375
llama3.2-1b,B,return_array,both,pair_42,pair_42_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,text,max,text,max,True,True,True,33,9,1342,2880,1342,2880,23.703125,19.578125,23.703125,19.578125,4.125,4.125,4.125,4.125
llama3.2-1b,B,useEffect,both,pair_42,pair_42_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,text,max,text,max,True,False,True,38,14,1342,2880,1342,2880,25.734375,24.15625,25.734375,24.15625,1.578125,1.578125,1.578125,1.578125
llama3.2-1b,B,subscribe,both,pair_42,pair_42_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,text,max,text,max,True,False,True,49,14,1342,2880,1342,2880,23.890625,23.34375,23.890625,23.34375,0.546875,0.546875,0.546875,0.546875
llama3.2-1b,B,plain_array,both,pair_42,pair_42_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,text,max,text,max,True,False,True,35,11,1342,2880,1342,2880,22.640625,20.6875,22.640625,20.6875,1.953125,1.953125,1.953125,1.953125
llama3.2-1b,B,return_array,both,pair_42,pair_42_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,text,max,text,max,True,False,True,33,9,1342,2880,1342,2880,23.546875,20.140625,23.546875,20.140625,3.40625,3.40625,3.40625,3.40625
llama3.2-1b,B,useEffect,both,pair_42,pair_42_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,text,max,max,text,False,False,False,39,14,1342,2880,2880,1342,24.375,25.171875,25.171875,24.375,-0.796875,0.796875,0.796875,0.796875
llama3.2-1b,B,subscribe,both,pair_42,pair_42_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,text,max,max,text,False,False,False,50,14,1342,2880,2880,1342,23.078125,24.609375,24.609375,23.078125,-1.53125,1.53125,1.53125,1.53125
llama3.2-1b,B,plain_array,both,pair_42,pair_42_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,text,max,max,text,False,False,False,36,11,1342,2880,2880,1342,21.46875,22.3125,22.3125,21.46875,-0.84375,0.84375,0.84375,0.84375
llama3.2-1b,B,return_array,both,pair_42,pair_42_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,text,max,max,text,False,False,False,34,9,1342,2880,2880,1342,21.71875,23.625,23.625,21.71875,-1.90625,1.90625,1.90625,1.90625
llama3.2-1b,B,useEffect,both,pair_42,pair_42_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,text,max,max,text,False,True,False,39,14,1342,2880,2880,1342,24.921875,25.0625,25.0625,24.921875,-0.140625,0.140625,0.140625,0.140625
llama3.2-1b,B,subscribe,both,pair_42,pair_42_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,text,max,max,text,False,True,False,50,14,1342,2880,2880,1342,23.859375,24.5,24.5,23.859375,-0.640625,0.640625,0.640625,0.640625
llama3.2-1b,B,plain_array,both,pair_42,pair_42_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,text,max,max,text,False,True,False,36,11,1342,2880,2880,1342,22.5,21.265625,21.265625,22.5,1.234375,-1.234375,-1.234375,-1.234375
llama3.2-1b,B,return_array,both,pair_42,pair_42_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,text,max,max,text,False,True,False,34,9,1342,2880,2880,1342,23.421875,23.140625,23.140625,23.421875,0.28125,-0.28125,-0.28125,-0.28125
llama3.2-1b,B,useEffect,both,pair_43,pair_43_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,count,ref,count,ref,True,True,True,39,14,1868,1116,1868,1116,26.640625,25.421875,26.640625,25.421875,1.21875,1.21875,1.21875,1.21875
llama3.2-1b,B,subscribe,both,pair_43,pair_43_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,count,ref,count,ref,True,True,True,50,14,1868,1116,1868,1116,25.984375,24.15625,25.984375,24.15625,1.828125,1.828125,1.828125,1.828125
llama3.2-1b,B,plain_array,both,pair_43,pair_43_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,count,ref,count,ref,True,True,True,36,11,1868,1116,1868,1116,23.53125,21.640625,23.53125,21.640625,1.890625,1.890625,1.890625,1.890625
llama3.2-1b,B,return_array,both,pair_43,pair_43_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,count,ref,count,ref,True,True,True,34,9,1868,1116,1868,1116,25.21875,21.890625,25.21875,21.890625,3.328125,3.328125,3.328125,3.328125
llama3.2-1b,B,useEffect,both,pair_43,pair_43_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,count,ref,count,ref,True,False,True,39,14,1868,1116,1868,1116,26.71875,26.03125,26.71875,26.03125,0.6875,0.6875,0.6875,0.6875
llama3.2-1b,B,subscribe,both,pair_43,pair_43_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,count,ref,count,ref,True,False,True,50,14,1868,1116,1868,1116,26.109375,25.078125,26.109375,25.078125,1.03125,1.03125,1.03125,1.03125
llama3.2-1b,B,plain_array,both,pair_43,pair_43_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,count,ref,count,ref,True,False,True,36,11,1868,1116,1868,1116,23.375,22.109375,23.375,22.109375,1.265625,1.265625,1.265625,1.265625
llama3.2-1b,B,return_array,both,pair_43,pair_43_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,count,ref,count,ref,True,False,True,34,9,1868,1116,1868,1116,25.125,23.09375,25.125,23.09375,2.03125,2.03125,2.03125,2.03125
llama3.2-1b,B,useEffect,both,pair_43,pair_43_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,count,ref,ref,count,False,False,False,39,14,1868,1116,1116,1868,26.46875,26.609375,26.609375,26.46875,-0.140625,0.140625,0.140625,0.140625
llama3.2-1b,B,subscribe,both,pair_43,pair_43_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,count,ref,ref,count,False,False,False,50,14,1868,1116,1116,1868,26.078125,25.671875,25.671875,26.078125,0.40625,-0.40625,-0.40625,-0.40625
llama3.2-1b,B,plain_array,both,pair_43,pair_43_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,count,ref,ref,count,False,False,False,36,11,1868,1116,1116,1868,22.0,23.03125,23.03125,22.0,-1.03125,1.03125,1.03125,1.03125
llama3.2-1b,B,return_array,both,pair_43,pair_43_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,count,ref,ref,count,False,False,False,34,9,1868,1116,1116,1868,22.890625,25.8125,25.8125,22.890625,-2.921875,2.921875,2.921875,2.921875
llama3.2-1b,B,useEffect,both,pair_43,pair_43_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,count,ref,ref,count,False,True,False,39,14,1868,1116,1116,1868,26.609375,26.828125,26.828125,26.609375,-0.21875,0.21875,0.21875,0.21875
llama3.2-1b,B,subscribe,both,pair_43,pair_43_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,count,ref,ref,count,False,True,False,50,14,1868,1116,1116,1868,26.421875,25.4375,25.4375,26.421875,0.984375,-0.984375,-0.984375,-0.984375
llama3.2-1b,B,plain_array,both,pair_43,pair_43_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,count,ref,ref,count,False,True,False,36,11,1868,1116,1116,1868,21.96875,22.6875,22.6875,21.96875,-0.71875,0.71875,0.71875,0.71875
llama3.2-1b,B,return_array,both,pair_43,pair_43_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,count,ref,ref,count,False,True,False,34,9,1868,1116,1116,1868,23.921875,25.5,25.5,23.921875,-1.578125,1.578125,1.578125,1.578125
llama3.2-1b,B,useEffect,both,pair_44,pair_44_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,status,base,status,base,True,True,True,36,14,2899,3231,2899,3231,26.25,24.90625,26.25,24.90625,1.34375,1.34375,1.34375,1.34375
llama3.2-1b,B,subscribe,both,pair_44,pair_44_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,status,base,status,base,True,True,True,47,14,2899,3231,2899,3231,24.71875,23.53125,24.71875,23.53125,1.1875,1.1875,1.1875,1.1875
llama3.2-1b,B,plain_array,both,pair_44,pair_44_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,status,base,status,base,True,True,True,33,11,2899,3231,2899,3231,21.859375,21.484375,21.859375,21.484375,0.375,0.375,0.375,0.375
llama3.2-1b,B,return_array,both,pair_44,pair_44_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,status,base,status,base,True,True,True,31,9,2899,3231,2899,3231,24.53125,21.078125,24.53125,21.078125,3.453125,3.453125,3.453125,3.453125
llama3.2-1b,B,useEffect,both,pair_44,pair_44_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,status,base,status,base,True,False,True,36,14,2899,3231,2899,3231,26.234375,25.546875,26.234375,25.546875,0.6875,0.6875,0.6875,0.6875
llama3.2-1b,B,subscribe,both,pair_44,pair_44_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,status,base,status,base,True,False,True,47,14,2899,3231,2899,3231,24.46875,24.296875,24.46875,24.296875,0.171875,0.171875,0.171875,0.171875
llama3.2-1b,B,plain_array,both,pair_44,pair_44_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,status,base,status,base,True,False,True,33,11,2899,3231,2899,3231,21.96875,21.875,21.96875,21.875,0.09375,0.09375,0.09375,0.09375
llama3.2-1b,B,return_array,both,pair_44,pair_44_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,status,base,status,base,True,False,True,31,9,2899,3231,2899,3231,24.484375,22.328125,24.484375,22.328125,2.15625,2.15625,2.15625,2.15625
llama3.2-1b,B,useEffect,both,pair_44,pair_44_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,status,base,base,status,False,False,False,37,14,2899,3231,3231,2899,24.703125,26.84375,26.84375,24.703125,-2.140625,2.140625,2.140625,2.140625
llama3.2-1b,B,subscribe,both,pair_44,pair_44_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,status,base,base,status,False,False,False,48,14,2899,3231,3231,2899,23.78125,26.15625,26.15625,23.78125,-2.375,2.375,2.375,2.375
llama3.2-1b,B,plain_array,both,pair_44,pair_44_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,status,base,base,status,False,False,False,34,11,2899,3231,3231,2899,19.953125,24.140625,24.140625,19.953125,-4.1875,4.1875,4.1875,4.1875
llama3.2-1b,B,return_array,both,pair_44,pair_44_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,status,base,base,status,False,False,False,32,9,2899,3231,3231,2899,20.0625,25.671875,25.671875,20.0625,-5.609375,5.609375,5.609375,5.609375
llama3.2-1b,B,useEffect,both,pair_44,pair_44_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,status,base,base,status,False,True,False,37,14,2899,3231,3231,2899,25.875,27.0,27.0,25.875,-1.125,1.125,1.125,1.125
llama3.2-1b,B,subscribe,both,pair_44,pair_44_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,status,base,base,status,False,True,False,48,14,2899,3231,3231,2899,25.265625,26.015625,26.015625,25.265625,-0.75,0.75,0.75,0.75
llama3.2-1b,B,plain_array,both,pair_44,pair_44_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,status,base,base,status,False,True,False,34,11,2899,3231,3231,2899,21.5625,24.078125,24.078125,21.5625,-2.515625,2.515625,2.515625,2.515625
llama3.2-1b,B,return_array,both,pair_44,pair_44_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,status,base,base,status,False,True,False,32,9,2899,3231,3231,2899,22.296875,25.5625,25.5625,22.296875,-3.265625,3.265625,3.265625,3.265625
llama3.2-1b,B,useEffect,both,pair_45,pair_45_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,flag,cap,flag,cap,True,True,True,37,14,10104,11600,10104,11600,27.125,23.34375,27.125,23.34375,3.78125,3.78125,3.78125,3.78125
llama3.2-1b,B,subscribe,both,pair_45,pair_45_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,flag,cap,flag,cap,True,True,True,48,14,10104,11600,10104,11600,25.96875,22.75,25.96875,22.75,3.21875,3.21875,3.21875,3.21875
llama3.2-1b,B,plain_array,both,pair_45,pair_45_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,flag,cap,flag,cap,True,True,True,34,11,10104,11600,10104,11600,22.484375,18.96875,22.484375,18.96875,3.515625,3.515625,3.515625,3.515625
llama3.2-1b,B,return_array,both,pair_45,pair_45_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,flag,cap,flag,cap,True,True,True,32,9,10104,11600,10104,11600,24.8125,20.171875,24.8125,20.171875,4.640625,4.640625,4.640625,4.640625
llama3.2-1b,B,useEffect,both,pair_45,pair_45_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,flag,cap,flag,cap,True,False,True,37,14,10104,11600,10104,11600,27.21875,24.390625,27.21875,24.390625,2.828125,2.828125,2.828125,2.828125
llama3.2-1b,B,subscribe,both,pair_45,pair_45_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,flag,cap,flag,cap,True,False,True,48,14,10104,11600,10104,11600,26.0625,23.75,26.0625,23.75,2.3125,2.3125,2.3125,2.3125
llama3.2-1b,B,plain_array,both,pair_45,pair_45_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,flag,cap,flag,cap,True,False,True,34,11,10104,11600,10104,11600,22.265625,19.875,22.265625,19.875,2.390625,2.390625,2.390625,2.390625
llama3.2-1b,B,return_array,both,pair_45,pair_45_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,flag,cap,flag,cap,True,False,True,32,9,10104,11600,10104,11600,24.859375,21.671875,24.859375,21.671875,3.1875,3.1875,3.1875,3.1875
llama3.2-1b,B,useEffect,both,pair_45,pair_45_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,flag,cap,cap,flag,False,False,False,37,14,10104,11600,11600,10104,26.046875,26.171875,26.171875,26.046875,-0.125,0.125,0.125,0.125
llama3.2-1b,B,subscribe,both,pair_45,pair_45_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,flag,cap,cap,flag,False,False,False,48,14,10104,11600,11600,10104,25.0,25.875,25.875,25.0,-0.875,0.875,0.875,0.875
llama3.2-1b,B,plain_array,both,pair_45,pair_45_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,flag,cap,cap,flag,False,False,False,34,11,10104,11600,11600,10104,21.078125,22.734375,22.734375,21.078125,-1.65625,1.65625,1.65625,1.65625
llama3.2-1b,B,return_array,both,pair_45,pair_45_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,flag,cap,cap,flag,False,False,False,32,9,10104,11600,11600,10104,22.46875,24.625,24.625,22.46875,-2.15625,2.15625,2.15625,2.15625
llama3.2-1b,B,useEffect,both,pair_45,pair_45_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,flag,cap,cap,flag,False,True,False,37,14,10104,11600,11600,10104,26.671875,26.09375,26.09375,26.671875,0.578125,-0.578125,-0.578125,-0.578125
llama3.2-1b,B,subscribe,both,pair_45,pair_45_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,flag,cap,cap,flag,False,True,False,48,14,10104,11600,11600,10104,25.71875,25.640625,25.640625,25.71875,0.078125,-0.078125,-0.078125,-0.078125
llama3.2-1b,B,plain_array,both,pair_45,pair_45_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,flag,cap,cap,flag,False,True,False,34,11,10104,11600,11600,10104,21.71875,22.5,22.5,21.71875,-0.78125,0.78125,0.78125,0.78125
llama3.2-1b,B,return_array,both,pair_45,pair_45_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,flag,cap,cap,flag,False,True,False,32,9,10104,11600,11600,10104,23.125,24.765625,24.765625,23.125,-1.640625,1.640625,1.640625,1.640625
gemma3-1b-pt,B,useEffect,both,pair_01,pair_01_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,page,ref,page,ref,True,True,True,45,18,4000,1811,4000,1811,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_01,pair_01_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,page,ref,page,ref,True,True,True,60,18,4000,1811,4000,1811,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_01,pair_01_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,page,ref,page,ref,True,True,True,41,14,4000,1811,4000,1811,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_01,pair_01_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,page,ref,page,ref,True,True,True,39,12,4000,1811,4000,1811,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_01,pair_01_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,page,ref,page,ref,True,False,True,45,18,4000,1811,4000,1811,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_01,pair_01_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,page,ref,page,ref,True,False,True,60,18,4000,1811,4000,1811,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_01,pair_01_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,page,ref,page,ref,True,False,True,41,14,4000,1811,4000,1811,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_01,pair_01_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,page,ref,page,ref,True,False,True,39,12,4000,1811,4000,1811,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_01,pair_01_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,page,ref,ref,page,False,False,False,45,18,4000,1811,1811,4000,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_01,pair_01_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,page,ref,ref,page,False,False,False,60,18,4000,1811,1811,4000,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_01,pair_01_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,page,ref,ref,page,False,False,False,41,14,4000,1811,1811,4000,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_01,pair_01_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,page,ref,ref,page,False,False,False,39,12,4000,1811,1811,4000,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_01,pair_01_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,page,ref,ref,page,False,True,False,45,18,4000,1811,1811,4000,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_01,pair_01_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,page,ref,ref,page,False,True,False,60,18,4000,1811,1811,4000,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_01,pair_01_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,page,ref,ref,page,False,True,False,41,14,4000,1811,1811,4000,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_01,pair_01_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,page,ref,ref,page,False,True,False,39,12,4000,1811,1811,4000,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_02,pair_02_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,status,cap,status,cap,True,True,True,44,18,4818,5565,4818,5565,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_02,pair_02_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,status,cap,status,cap,True,True,True,59,18,4818,5565,4818,5565,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_02,pair_02_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,status,cap,status,cap,True,True,True,40,14,4818,5565,4818,5565,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_02,pair_02_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,status,cap,status,cap,True,True,True,38,12,4818,5565,4818,5565,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_02,pair_02_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,status,cap,status,cap,True,False,True,44,18,4818,5565,4818,5565,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_02,pair_02_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,status,cap,status,cap,True,False,True,59,18,4818,5565,4818,5565,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_02,pair_02_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,status,cap,status,cap,True,False,True,40,14,4818,5565,4818,5565,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_02,pair_02_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,status,cap,status,cap,True,False,True,38,12,4818,5565,4818,5565,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_02,pair_02_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,status,cap,cap,status,False,False,False,44,18,4818,5565,5565,4818,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_02,pair_02_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,status,cap,cap,status,False,False,False,59,18,4818,5565,5565,4818,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_02,pair_02_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,status,cap,cap,status,False,False,False,40,14,4818,5565,5565,4818,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_02,pair_02_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,status,cap,cap,status,False,False,False,38,12,4818,5565,5565,4818,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_02,pair_02_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,status,cap,cap,status,False,True,False,44,18,4818,5565,5565,4818,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_02,pair_02_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,status,cap,cap,status,False,True,False,59,18,4818,5565,5565,4818,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_02,pair_02_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,status,cap,cap,status,False,True,False,40,14,4818,5565,5565,4818,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_02,pair_02_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,status,cap,cap,status,False,True,False,38,12,4818,5565,5565,4818,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_03,pair_03_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,mode,max,mode,max,True,True,True,45,18,9074,2074,9074,2074,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_03,pair_03_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,mode,max,mode,max,True,True,True,60,18,9074,2074,9074,2074,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_03,pair_03_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,mode,max,mode,max,True,True,True,41,14,9074,2074,9074,2074,,,,,,,,
