model,ablation,condition,bodyuse,pair_id,cell_id,state_role,decl_order,body_order,dep_var,alt_var,target_var,control_var,role_dep_useState_form,decl_dep_first,pos_dep_first,n_tokens,decl_to_bracket_token_distance,dep_id,alt_id,target_id,control_id,logit_dep,logit_alt,logit_target,logit_control,D,LD_stateform,LD_reactive,LD_stateform_direct
llama3.2-1b,C,useEffect,control_only,pair_03,pair_03_C_useEffect_dep_reactive_reactive_first_control_only,dep_reactive,reactive_first,,mode,max,mode,max,True,True,,37,12,8684,2880,8684,2880,24.578125,24.28125,24.578125,24.28125,0.296875,0.296875,0.296875,0.296875
llama3.2-1b,C,useEffect,neither,pair_03,pair_03_C_useEffect_dep_reactive_reactive_first_neither,dep_reactive,reactive_first,,mode,max,mode,max,True,True,,36,11,8684,2880,8684,2880,24.59375,21.9375,24.59375,21.9375,2.65625,2.65625,2.65625,2.65625
llama3.2-1b,C,useEffect,both,pair_03,pair_03_C_useEffect_dep_reactive_stable_first_both_dep_first,dep_reactive,stable_first,dep_first,mode,max,mode,max,True,False,True,39,14,8684,2880,8684,2880,27.40625,24.6875,27.40625,24.6875,2.71875,2.71875,2.71875,2.71875
llama3.2-1b,C,useEffect,both,pair_03,pair_03_C_useEffect_dep_reactive_stable_first_both_alt_first,dep_reactive,stable_first,alt_first,mode,max,mode,max,True,False,False,39,14,8684,2880,8684,2880,26.984375,25.234375,26.984375,25.234375,1.75,1.75,1.75,1.75
llama3.2-1b,C,useEffect,target_only,pair_03,pair_03_C_useEffect_dep_reactive_stable_first_target_only,dep_reactive,stable_first,,mode,max,mode,max,True,False,,37,12,8684,2880,8684,2880,27.078125,22.375,27.078125,22.375,4.703125,4.703125,4.703125,4.703125
llama3.2-1b,C,useEffect,control_only,pair_03,pair_03_C_useEffect_dep_reactive_stable_first_control_only,dep_reactive,stable_first,,mode,max,mode,max,True,False,,37,12,8684,2880,8684,2880,25.078125,24.609375,25.078125,24.609375,0.46875,0.46875,0.46875,0.46875
llama3.2-1b,C,useEffect,neither,pair_03,pair_03_C_useEffect_dep_reactive_stable_first_neither,dep_reactive,stable_first,,mode,max,mode,max,True,False,,36,11,8684,2880,8684,2880,24.640625,21.890625,24.640625,21.890625,2.75,2.75,2.75,2.75
llama3.2-1b,C,useEffect,both,pair_03,pair_03_C_useEffect_alt_reactive_reactive_first_both_dep_first,alt_reactive,reactive_first,dep_first,mode,max,max,mode,False,False,True,39,14,8684,2880,2880,8684,26.875,25.21875,25.21875,26.875,1.65625,-1.65625,-1.65625,-1.65625
llama3.2-1b,C,useEffect,both,pair_03,pair_03_C_useEffect_alt_reactive_reactive_first_both_alt_first,alt_reactive,reactive_first,alt_first,mode,max,max,mode,False,False,False,39,14,8684,2880,2880,8684,25.5,25.28125,25.28125,25.5,0.21875,-0.21875,-0.21875,-0.21875
llama3.2-1b,C,useEffect,target_only,pair_03,pair_03_C_useEffect_alt_reactive_reactive_first_target_only,alt_reactive,reactive_first,,mode,max,max,mode,False,False,,37,12,8684,2880,2880,8684,23.921875,24.78125,24.78125,23.921875,-0.859375,0.859375,0.859375,0.859375
llama3.2-1b,C,useEffect,control_only,pair_03,pair_03_C_useEffect_alt_reactive_reactive_first_control_only,alt_reactive,reactive_first,,mode,max,max,mode,False,False,,37,12,8684,2880,2880,8684,26.21875,23.5625,23.5625,26.21875,2.65625,-2.65625,-2.65625,-2.65625
llama3.2-1b,C,useEffect,neither,pair_03,pair_03_C_useEffect_alt_reactive_reactive_first_neither,alt_reactive,reactive_first,,mode,max,max,mode,False,False,,36,11,8684,2880,2880,8684,23.765625,23.21875,23.21875,23.765625,0.546875,-0.546875,-0.546875,-0.546875
llama3.2-1b,C,useEffect,both,pair_03,pair_03_C_useEffect_alt_reactive_stable_first_both_dep_first,alt_reactive,stable_first,dep_first,mode,max,max,mode,False,True,True,39,14,8684,2880,2880,8684,26.625,25.1875,25.1875,26.625,1.4375,-1.4375,-1.4375,-1.4375
llama3.2-1b,C,useEffect,both,pair_03,pair_03_C_useEffect_alt_reactive_stable_first_both_alt_first,alt_reactive,stable_first,alt_first,mode,max,max,mode,False,True,False,39,14,8684,2880,2880,8684,26.125,25.40625,25.40625,26.125,0.71875,-0.71875,-0.71875,-0.71875
llama3.2-1b,C,useEffect,target_only,pair_03,pair_03_C_useEffect_alt_reactive_stable_first_target_only,alt_reactive,stable_first,,mode,max,max,mode,False,True,,37,12,8684,2880,2880,8684,23.703125,24.9375,24.9375,23.703125,-1.234375,1.234375,1.234375,1.234375
llama3.2-1b,C,useEffect,control_only,pair_03,pair_03_C_useEffect_alt_reactive_stable_first_control_only,alt_reactive,stable_first,,mode,max,max,mode,False,True,,37,12,8684,2880,2880,8684,26.078125,23.859375,23.859375,26.078125,2.21875,-2.21875,-2.21875,-2.21875
llama3.2-1b,C,useEffect,neither,pair_03,pair_03_C_useEffect_alt_reactive_stable_first_neither,alt_reactive,stable_first,,mode,max,max,mode,False,True,,36,11,8684,2880,2880,8684,23.46875,22.953125,22.953125,23.46875,0.515625,-0.515625,-0.515625,-0.515625
llama3.2-1b,C,subscribe,both,pair_03,pair_03_C_subscribe_dep_reactive_reactive_first_both_dep_first,dep_reactive,reactive_first,dep_first,mode,max,mode,max,True,True,True,50,14,8684,2880,8684,2880,25.375,23.46875,25.375,23.46875,1.90625,1.90625,1.90625,1.90625
llama3.2-1b,C,subscribe,both,pair_03,pair_03_C_subscribe_dep_reactive_reactive_first_both_alt_first,dep_reactive,reactive_first,alt_first,mode,max,mode,max,True,True,False,50,14,8684,2880,8684,2880,25.453125,23.53125,25.453125,23.53125,1.921875,1.921875,1.921875,1.921875
llama3.2-1b,C,subscribe,target_only,pair_03,pair_03_C_subscribe_dep_reactive_reactive_first_target_only,dep_reactive,reactive_first,,mode,max,mode,max,True,True,,48,12,8684,2880,8684,2880,25.140625,22.796875,25.140625,22.796875,2.34375,2.34375,2.34375,2.34375
llama3.2-1b,C,subscribe,control_only,pair_03,pair_03_C_subscribe_dep_reactive_reactive_first_control_only,dep_reactive,reactive_first,,mode,max,mode,max,True,True,,48,12,8684,2880,8684,2880,24.078125,23.28125,24.078125,23.28125,0.796875,0.796875,0.796875,0.796875
llama3.2-1b,C,subscribe,neither,pair_03,pair_03_C_subscribe_dep_reactive_reactive_first_neither,dep_reactive,reactive_first,,mode,max,mode,max,True,True,,47,11,8684,2880,8684,2880,24.03125,22.421875,24.03125,22.421875,1.609375,1.609375,1.609375,1.609375
llama3.2-1b,C,subscribe,both,pair_03,pair_03_C_subscribe_dep_reactive_stable_first_both_dep_first,dep_reactive,stable_first,dep_first,mode,max,mode,max,True,False,True,50,14,8684,2880,8684,2880,25.375,24.3125,25.375,24.3125,1.0625,1.0625,1.0625,1.0625
llama3.2-1b,C,subscribe,both,pair_03,pair_03_C_subscribe_dep_reactive_stable_first_both_alt_first,dep_reactive,stable_first,alt_first,mode,max,mode,max,True,False,False,50,14,8684,2880,8684,2880,25.34375,24.21875,25.34375,24.21875,1.125,1.125,1.125,1.125
llama3.2-1b,C,subscribe,target_only,pair_03,pair_03_C_subscribe_dep_reactive_stable_first_target_only,dep_reactive,stable_first,,mode,max,mode,max,True,False,,48,12,8684,2880,8684,2880,25.28125,23.40625,25.28125,23.40625,1.875,1.875,1.875,1.875
llama3.2-1b,C,subscribe,control_only,pair_03,pair_03_C_subscribe_dep_reactive_stable_first_control_only,dep_reactive,stable_first,,mode,max,mode,max,True,False,,48,12,8684,2880,8684,2880,24.390625,23.78125,24.390625,23.78125,0.609375,0.609375,0.609375,0.609375
llama3.2-1b,C,subscribe,neither,pair_03,pair_03_C_subscribe_dep_reactive_stable_first_neither,dep_reactive,stable_first,,mode,max,mode,max,True,False,,47,11,8684,2880,8684,2880,23.96875,22.640625,23.96875,22.640625,1.328125,1.328125,1.328125,1.328125
llama3.2-1b,C,subscribe,both,pair_03,pair_03_C_subscribe_alt_reactive_reactive_first_both_dep_first,alt_reactive,reactive_first,dep_first,mode,max,max,mode,False,False,True,50,14,8684,2880,2880,8684,24.078125,24.9375,24.9375,24.078125,-0.859375,0.859375,0.859375,0.859375
llama3.2-1b,C,subscribe,both,pair_03,pair_03_C_subscribe_alt_reactive_reactive_first_both_alt_first,alt_reactive,reactive_first,alt_first,mode,max,max,mode,False,False,False,50,14,8684,2880,2880,8684,23.546875,24.71875,24.71875,23.546875,-1.171875,1.171875,1.171875,1.171875
llama3.2-1b,C,subscribe,target_only,pair_03,pair_03_C_subscribe_alt_reactive_reactive_first_target_only,alt_reactive,reactive_first,,mode,max,max,mode,False,False,,48,12,8684,2880,2880,8684,23.25,24.3125,24.3125,23.25,-1.0625,1.0625,1.0625,1.0625
llama3.2-1b,C,subscribe,control_only,pair_03,pair_03_C_subscribe_alt_reactive_reactive_first_control_only,alt_reactive,reactive_first,,mode,max,max,mode,False,False,,48,12,8684,2880,2880,8684,23.765625,24.03125,24.03125,23.765625,-0.265625,0.265625,0.265625,0.265625
llama3.2-1b,C,subscribe,neither,pair_03,pair_03_C_subscribe_alt_reactive_reactive_first_neither,alt_reactive,reactive_first,,mode,max,max,mode,False,False,,47,11,8684,2880,2880,8684,23.546875,23.4375,23.4375,23.546875,0.109375,-0.109375,-0.109375,-0.109375
llama3.2-1b,C,subscribe,both,pair_03,pair_03_C_subscribe_alt_reactive_stable_first_both_dep_first,alt_reactive,stable_first,dep_first,mode,max,max,mode,False,True,True,50,14,8684,2880,2880,8684,24.375,24.921875,24.921875,24.375,-0.546875,0.546875,0.546875,0.546875
llama3.2-1b,C,subscribe,both,pair_03,pair_03_C_subscribe_alt_reactive_stable_first_both_alt_first,alt_reactive,stable_first,alt_first,mode,max,max,mode,False,True,False,50,14,8684,2880,2880,8684,24.578125,24.71875,24.71875,24.578125,-0.140625,0.140625,0.140625,0.140625
llama3.2-1b,C,subscribe,target_only,pair_03,pair_03_C_subscribe_alt_reactive_stable_first_target_only,alt_reactive,stable_first,,mode,max,max,mode,False,True,,48,12,8684,2880,2880,8684,23.375,24.421875,24.421875,23.375,-1.046875,1.046875,1.046875,1.046875
llama3.2-1b,C,subscribe,control_only,pair_03,pair_03_C_subscribe_alt_reactive_stable_first_control_only,alt_reactive,stable_first,,mode,max,max,mode,False,True,,48,12,8684,2880,2880,8684,24.328125,24.171875,24.171875,24.328125,0.15625,-0.15625,-0.15625,-0.15625
llama3.2-1b,C,subscribe,neither,pair_03,pair_03_C_subscribe_alt_reactive_stable_first_neither,alt_reactive,stable_first,,mode,max,max,mode,False,True,,47,11,8684,2880,2880,8684,23.46875,23.328125,23.328125,23.46875,0.140625,-0.140625,-0.140625,-0.140625
llama3.2-1b,C,useEffect,both,pair_04,pair_04_C_useEffect_dep_reactive_reactive_first_both_dep_first,dep_reactive,reactive_first,dep_first,index,len,index,len,True,True,True,39,14,1275,2963,1275,2963,26.484375,24.5625,26.484375,24.5625,1.921875,1.921875,1.921875,1.921875
llama3.2-1b,C,useEffect,both,pair_04,pair_04_C_useEffect_dep_reactive_reactive_first_both_alt_first,dep_reactive,reactive_first,alt_first,index,len,index,len,True,True,False,39,14,1275,2963,1275,2963,26.328125,25.5,26.328125,25.5,0.828125,0.828125,0.828125,0.828125
llama3.2-1b,C,useEffect,target_only,pair_04,pair_04_C_useEffect_dep_reactive_reactive_first_target_only,dep_reactive,reactive_first,,index,len,index,len,True,True,,37,12,1275,2963,1275,2963,26.265625,23.3125,26.265625,23.3125,2.953125,2.953125,2.953125,2.953125
llama3.2-1b,C,useEffect,control_only,pair_04,pair_04_C_useEffect_dep_reactive_reactive_first_control_only,dep_reactive,reactive_first,,index,len,index,len,True,True,,37,12,1275,2963,1275,2963,23.9375,25.078125,23.9375,25.078125,-1.140625,-1.140625,-1.140625,-1.140625
llama3.2-1b,C,useEffect,neither,pair_04,pair_04_C_useEffect_dep_reactive_reactive_first_neither,dep_reactive,reactive_first,,index,len,index,len,True,True,,36,11,1275,2963,1275,2963,24.453125,22.59375,24.453125,22.59375,1.859375,1.859375,1.859375,1.859375
llama3.2-1b,C,useEffect,both,pair_04,pair_04_C_useEffect_dep_reactive_stable_first_both_dep_first,dep_reactive,stable_first,dep_first,index,len,index,len,True,False,True,39,14,1275,2963,1275,2963,26.625,25.0625,26.625,25.0625,1.5625,1.5625,1.5625,1.5625
llama3.2-1b,C,useEffect,both,pair_04,pair_04_C_useEffect_dep_reactive_stable_first_both_alt_first,dep_reactive,stable_first,alt_first,index,len,index,len,True,False,False,39,14,1275,2963,1275,2963,26.125,25.6875,26.125,25.6875,0.4375,0.4375,0.4375,0.4375
llama3.2-1b,C,useEffect,target_only,pair_04,pair_04_C_useEffect_dep_reactive_stable_first_target_only,dep_reactive,stable_first,,index,len,index,len,True,False,,37,12,1275,2963,1275,2963,26.328125,23.390625,26.328125,23.390625,2.9375,2.9375,2.9375,2.9375
llama3.2-1b,C,useEffect,control_only,pair_04,pair_04_C_useEffect_dep_reactive_stable_first_control_only,dep_reactive,stable_first,,index,len,index,len,True,False,,37,12,1275,2963,1275,2963,24.140625,25.125,24.140625,25.125,-0.984375,-0.984375,-0.984375,-0.984375
llama3.2-1b,C,useEffect,neither,pair_04,pair_04_C_useEffect_dep_reactive_stable_first_neither,dep_reactive,stable_first,,index,len,index,len,True,False,,36,11,1275,2963,1275,2963,24.453125,22.296875,24.453125,22.296875,2.15625,2.15625,2.15625,2.15625
llama3.2-1b,C,useEffect,both,pair_04,pair_04_C_useEffect_alt_reactive_reactive_first_both_dep_first,alt_reactive,reactive_first,dep_first,index,len,len,index,False,False,True,39,14,1275,2963,2963,1275,25.28125,25.96875,25.96875,25.28125,-0.6875,0.6875,0.6875,0.6875
llama3.2-1b,C,useEffect,both,pair_04,pair_04_C_useEffect_alt_reactive_reactive_first_both_alt_first,alt_reactive,reactive_first,alt_first,index,len,len,index,False,False,False,39,14,1275,2963,2963,1275,23.25,25.890625,25.890625,23.25,-2.640625,2.640625,2.640625,2.640625
llama3.2-1b,C,useEffect,target_only,pair_04,pair_04_C_useEffect_alt_reactive_reactive_first_target_only,alt_reactive,reactive_first,,index,len,len,index,False,False,,37,12,1275,2963,2963,1275,22.40625,25.34375,25.34375,22.40625,-2.9375,2.9375,2.9375,2.9375
llama3.2-1b,C,useEffect,control_only,pair_04,pair_04_C_useEffect_alt_reactive_reactive_first_control_only,alt_reactive,reactive_first,,index,len,len,index,False,False,,37,12,1275,2963,2963,1275,25.375,23.859375,23.859375,25.375,1.515625,-1.515625,-1.515625,-1.515625
llama3.2-1b,C,useEffect,neither,pair_04,pair_04_C_useEffect_alt_reactive_reactive_first_neither,alt_reactive,reactive_first,,index,len,len,index,False,False,,36,11,1275,2963,2963,1275,23.140625,23.5,23.5,23.140625,-0.359375,0.359375,0.359375,0.359375
llama3.2-1b,C,useEffect,both,pair_04,pair_04_C_useEffect_alt_reactive_stable_first_both_dep_first,alt_reactive,stable_first,dep_first,index,len,len,index,False,True,True,39,14,1275,2963,2963,1275,25.6875,25.390625,25.390625,25.6875,0.296875,-0.296875,-0.296875,-0.296875
llama3.2-1b,C,useEffect,both,pair_04,pair_04_C_useEffect_alt_reactive_stable_first_both_alt_first,alt_reactive,stable_first,alt_first,index,len,len,index,False,True,False,39,14,1275,2963,2963,1275,24.625,25.734375,25.734375,24.625,-1.109375,1.109375,1.109375,1.109375
llama3.2-1b,C,useEffect,target_only,pair_04,pair_04_C_useEffect_alt_reactive_stable_first_target_only,alt_reactive,stable_first,,index,len,len,index,False,True,,37,12,1275,2963,2963,1275,22.75,25.34375,25.34375,22.75,-2.59375,2.59375,2.59375,2.59375
llama3.2-1b,C,useEffect,control_only,pair_04,pair_04_C_useEffect_alt_reactive_stable_first_control_only,alt_reactive,stable_first,,index,len,len,index,False,True,,37,12,1275,2963,2963,1275,25.546875,23.75,23.75,25.546875,1.796875,-1.796875,-1.796875,-1.796875
llama3.2-1b,C,useEffect,neither,pair_04,pair_04_C_useEffect_alt_reactive_stable_first_neither,alt_reactive,stable_first,,index,len,len,index,False,True,,36,11,1275,2963,2963,1275,23.125,23.015625,23.015625,23.125,0.109375,-0.109375,-0.109375,-0.109375
llama3.2-1b,C,subscribe,both,pair_04,pair_04_C_subscribe_dep_reactive_reactive_first_both_dep_first,dep_reactive,reactive_first,dep_first,index,len,index,len,True,True,True,50,14,1275,2963,1275,2963,25.0,23.46875,25.0,23.46875,1.53125,1.53125,1.53125,1.53125
llama3.2-1b,C,subscribe,both,pair_04,pair_04_C_subscribe_dep_reactive_reactive_first_both_alt_first,dep_reactive,reactive_first,alt_first,index,len,index,len,True,True,False,50,14,1275,2963,1275,2963,24.59375,23.78125,24.59375,23.78125,0.8125,0.8125,0.8125,0.8125
llama3.2-1b,C,subscribe,target_only,pair_04,pair_04_C_subscribe_dep_reactive_reactive_first_target_only,dep_reactive,reactive_first,,index,len,index,len,True,True,,48,12,1275,2963,1275,2963,24.375,23.421875,24.375,23.421875,0.953125,0.953125,0.953125,0.953125
llama3.2-1b,C,subscribe,control_only,pair_04,pair_04_C_subscribe_dep_reactive_reactive_first_control_only,dep_reactive,reactive_first,,index,len,index,len,True,True,,48,12,1275,2963,1275,2963,23.78125,23.484375,23.78125,23.484375,0.296875,0.296875,0.296875,0.296875
llama3.2-1b,C,subscribe,neither,pair_04,pair_04_C_subscribe_dep_reactive_reactive_first_neither,dep_reactive,reactive_first,,index,len,index,len,True,True,,47,11,1275,2963,1275,2963,23.328125,22.78125,23.328125,22.78125,0.546875,0.546875,0.546875,0.546875
llama3.2-1b,C,subscribe,both,pair_04,pair_04_C_subscribe_dep_reactive_stable_first_both_dep_first,dep_reactive,stable_first,dep_first,index,len,index,len,True,False,True,50,14,1275,2963,1275,2963,24.828125,24.34375,24.828125,24.34375,0.484375,0.484375,0.484375,0.484375
llama3.2-1b,C,subscribe,both,pair_04,pair_04_C_subscribe_dep_reactive_stable_first_both_alt_first,dep_reactive,stable_first,alt_first,index,len,index,len,True,False,False,50,14,1275,2963,1275,2963,24.390625,24.3125,24.390625,24.3125,0.078125,0.078125,0.078125,0.078125
llama3.2-1b,C,subscribe,target_only,pair_04,pair_04_C_subscribe_dep_reactive_stable_first_target_only,dep_reactive,stable_first,,index,len,index,len,True,False,,48,12,1275,2963,1275,2963,24.359375,23.796875,24.359375,23.796875,0.5625,0.5625,0.5625,0.5625
llama3.2-1b,C,subscribe,control_only,pair_04,pair_04_C_subscribe_dep_reactive_stable_first_control_only,dep_reactive,stable_first,,index,len,index,len,True,False,,48,12,1275,2963,1275,2963,23.515625,24.0,23.515625,24.0,-0.484375,-0.484375,-0.484375,-0.484375
llama3.2-1b,C,subscribe,neither,pair_04,pair_04_C_subscribe_dep_reactive_stable_first_neither,dep_reactive,stable_first,,index,len,index,len,True,False,,47,11,1275,2963,1275,2963,22.90625,22.828125,22.90625,22.828125,0.078125,0.078125,0.078125,0.078125
llama3.2-1b,C,subscribe,both,pair_04,pair_04_C_subscribe_alt_reactive_reactive_first_both_dep_first,alt_reactive,reactive_first,dep_first,index,len,len,index,False,False,True,50,14,1275,2963,2963,1275,23.15625,25.1875,25.1875,23.15625,-2.03125,2.03125,2.03125,2.03125
llama3.2-1b,C,subscribe,both,pair_04,pair_04_C_subscribe_alt_reactive_reactive_first_both_alt_first,alt_reactive,reactive_first,alt_first,index,len,len,index,False,False,False,50,14,1275,2963,2963,1275,22.0,24.8125,24.8125,22.0,-2.8125,2.8125,2.8125,2.8125
llama3.2-1b,C,subscribe,target_only,pair_04,pair_04_C_subscribe_alt_reactive_reactive_first_target_only,alt_reactive,reactive_first,,index,len,len,index,False,False,,48,12,1275,2963,2963,1275,22.046875,24.359375,24.359375,22.046875,-2.3125,2.3125,2.3125,2.3125
llama3.2-1b,C,subscribe,control_only,pair_04,pair_04_C_subscribe_alt_reactive_reactive_first_control_only,alt_reactive,reactive_first,,index,len,len,index,False,False,,48,12,1275,2963,2963,1275,22.671875,24.21875,24.21875,22.671875,-1.546875,1.546875,1.546875,1.546875
llama3.2-1b,C,subscribe,neither,pair_04,pair_04_C_subscribe_alt_reactive_reactive_first_neither,alt_reactive,reactive_first,,index,len,len,index,False,False,,47,11,1275,2963,2963,1275,22.078125,23.546875,23.546875,22.078125,-1.46875,1.46875,1.46875,1.46875
llama3.2-1b,C,subscribe,both,pair_04,pair_04_C_subscribe_alt_reactive_stable_first_both_dep_first,alt_reactive,stable_first,dep_first,index,len,len,index,False,True,True,50,14,1275,2963,2963,1275,23.75,24.84375,24.84375,23.75,-1.09375,1.09375,1.09375,1.09375
llama3.2-1b,C,subscribe,both,pair_04,pair_04_C_subscribe_alt_reactive_stable_first_both_alt_first,alt_reactive,stable_first,alt_first,index,len,len,index,False,True,False,50,14,1275,2963,2963,1275,23.203125,24.5625,24.5625,23.203125,-1.359375,1.359375,1.359375,1.359375
llama3.2-1b,C,subscribe,target_only,pair_04,pair_04_C_subscribe_alt_reactive_stable_first_target_only,alt_reactive,stable_first,,index,len,len,index,False,True,,48,12,1275,2963,2963,1275,22.359375,24.28125,24.28125,22.359375,-1.921875,1.921875,1.921875,1.921875
llama3.2-1b,C,subscribe,control_only,pair_04,pair_04_C_subscribe_alt_reactive_stable_first_control_only,alt_reactive,stable_first,,index,len,len,index,False,True,,48,12,1275,2963,2963,1275,23.296875,23.921875,23.921875,23.296875,-0.625,0.625,0.625,0.625
llama3.2-1b,C,subscribe,neither,pair_04,pair_04_C_subscribe_alt_reactive_stable_first_neither,alt_reactive,stable_first,,index,len,len,index,False,True,,47,11,1275,2963,2963,1275,22.046875,23.015625,23.015625,22.046875,-0.96875,0.96875,0.96875,0.96875
llama3.2-1b,C,useEffect,both,pair_05,pair_05_C_useEffect_dep_reactive_reactive_first_both_dep_first,dep_reactive,reactive_first,dep_first,flag,min,flag,min,True,True,True,37,14,10104,1083,10104,1083,26.84375,24.515625,26.84375,24.515625,2.328125,2.328125,2.328125,2.328125
llama3.2-1b,C,useEffect,both,pair_05,pair_05_C_useEffect_dep_reactive_reactive_first_both_alt_first,dep_reactive,reactive_first,alt_first,flag,min,flag,min,True,True,False,37,14,10104,1083,10104,1083,26.53125,25.828125,26.53125,25.828125,0.703125,0.703125,0.703125,0.703125
llama3.2-1b,C,useEffect,target_only,pair_05,pair_05_C_useEffect_dep_reactive_reactive_first_target_only,dep_reactive,reactive_first,,flag,min,flag,min,True,True,,35,12,10104,1083,10104,1083,26.59375,24.203125,26.59375,24.203125,2.390625,2.390625,2.390625,2.390625
llama3.2-1b,C,useEffect,control_only,pair_05,pair_05_C_useEffect_dep_reactive_reactive_first_control_only,dep_reactive,reactive_first,,flag,min,flag,min,True,True,,35,12,10104,1083,10104,1083,24.09375,25.6875,24.09375,25.6875,-1.59375,-1.59375,-1.59375,-1.59375
llama3.2-1b,C,useEffect,neither,pair_05,pair_05_C_useEffect_dep_reactive_reactive_first_neither,dep_reactive,reactive_first,,flag,min,flag,min,True,True,,34,11,10104,1083,10104,1083,24.671875,24.0,24.671875,24.0,0.671875,0.671875,0.671875,0.671875
llama3.2-1b,C,useEffect,both,pair_05,pair_05_C_useEffect_dep_reactive_stable_first_both_dep_first,dep_reactive,stable_first,dep_first,flag,min,flag,min,True,False,True,37,14,10104,1083,10104,1083,27.0625,25.3125,27.0625,25.3125,1.75,1.75,1.75,1.75
llama3.2-1b,C,useEffect,both,pair_05,pair_05_C_useEffect_dep_reactive_stable_first_both_alt_first,dep_reactive,stable_first,alt_first,flag,min,flag,min,True,False,False,37,14,10104,1083,10104,1083,26.40625,26.015625,26.40625,26.015625,0.390625,0.390625,0.390625,0.390625
llama3.2-1b,C,useEffect,target_only,pair_05,pair_05_C_useEffect_dep_reactive_stable_first_target_only,dep_reactive,stable_first,,flag,min,flag,min,True,False,,35,12,10104,1083,10104,1083,26.984375,23.796875,26.984375,23.796875,3.1875,3.1875,3.1875,3.1875
llama3.2-1b,C,useEffect,control_only,pair_05,pair_05_C_useEffect_dep_reactive_stable_first_control_only,dep_reactive,stable_first,,flag,min,flag,min,True,False,,35,12,10104,1083,10104,1083,24.828125,25.875,24.828125,25.875,-1.046875,-1.046875,-1.046875,-1.046875
llama3.2-1b,C,useEffect,neither,pair_05,pair_05_C_useEffect_dep_reactive_stable_first_neither,dep_reactive,stable_first,,flag,min,flag,min,True,False,,34,11,10104,1083,10104,1083,24.734375,23.484375,24.734375,23.484375,1.25,1.25,1.25,1.25
llama3.2-1b,C,useEffect,both,pair_05,pair_05_C_useEffect_alt_reactive_reactive_first_both_dep_first,alt_reactive,reactive_first,dep_first,flag,min,min,flag,False,False,True,37,14,10104,1083,1083,10104,26.234375,26.15625,26.15625,26.234375,0.078125,-0.078125,-0.078125,-0.078125
