model,condition,sample_id,run_type,dep_str,alt_str,n_tokens,dep_id,alt_id,close_id,logit_dep,logit_alt,logit_close,LD_copy,LD_inclusion,copy_error
gemma3-1b-pt,alias_ctrl,sub_18,clean,status,num,69,4818,3744,236842,19.066688537597656,17.855762481689453,6.573584079742432,1.2109260559082031,12.493104457855225,11.282178401947021
gemma3-1b-pt,alias_ctrl,sub_18,corrupted,status,num,69,4818,3744,236842,17.323944091796875,19.940135955810547,6.354147434234619,-2.616191864013672,10.969796657562256,13.585988521575928
gemma3-1b-pt,subscribe,sub_18,clean,status,num,61,4818,3744,236842,19.872835159301758,17.836139678955078,6.657618045806885,2.0366954803466797,13.215217113494873,11.178521633148193
gemma3-1b-pt,subscribe,sub_18,corrupted,status,num,61,4818,3744,236842,17.47520637512207,20.1478328704834,6.66042947769165,-2.672626495361328,10.81477689743042,13.487403392791748
gemma3-1b-pt,useEffect,sub_19,clean,tag,len,47,9088,3469,236842,21.039146423339844,14.387491226196289,7.993663311004639,6.651655197143555,13.045483112335205,6.39382791519165
gemma3-1b-pt,useEffect,sub_19,corrupted,tag,len,47,9088,3469,236842,11.296346664428711,20.93960952758789,7.718837261199951,-9.64326286315918,3.5775094032287598,13.22077226638794
gemma3-1b-pt,useLayoutEffect,sub_19,clean,tag,len,49,9088,3469,236842,20.25645637512207,15.100553512573242,7.6656718254089355,5.155902862548828,12.590784549713135,7.434881687164307
gemma3-1b-pt,useLayoutEffect,sub_19,corrupted,tag,len,49,9088,3469,236842,12.503042221069336,20.19932746887207,7.368888854980469,-7.696285247802734,5.134153366088867,12.830438613891602
gemma3-1b-pt,alias,sub_19,clean,tag,len,55,9088,3469,236842,19.458972930908203,16.072595596313477,7.882638931274414,3.3863773345947266,11.576333999633789,8.189956665039062
gemma3-1b-pt,alias,sub_19,corrupted,tag,len,55,9088,3469,236842,15.86262321472168,19.179834365844727,7.657620429992676,-3.317211151123047,8.205002784729004,11.52221393585205
gemma3-1b-pt,alias_ctrl,sub_19,clean,tag,len,70,9088,3469,236842,18.968034744262695,16.386022567749023,7.437808036804199,2.582012176513672,11.530226707458496,8.948214530944824
gemma3-1b-pt,alias_ctrl,sub_19,corrupted,tag,len,70,9088,3469,236842,17.247962951660156,18.58968162536621,7.325042724609375,-1.3417186737060547,9.922920227050781,11.264638900756836
gemma3-1b-pt,subscribe,sub_19,clean,tag,len,62,9088,3469,236842,19.845184326171875,16.912059783935547,7.8234076499938965,2.933124542236328,12.021776676177979,9.08865213394165
gemma3-1b-pt,subscribe,sub_19,corrupted,tag,len,62,9088,3469,236842,16.862993240356445,19.64195442199707,7.843576431274414,-2.778961181640625,9.019416809082031,11.798377990722656
gemma3-1b-pt,useEffect,sub_20,clean,title,val,46,3250,1111,236842,22.412967681884766,13.410730361938477,6.991079330444336,9.002237319946289,15.42188835144043,6.419651031494141
gemma3-1b-pt,useEffect,sub_20,corrupted,title,val,46,3250,1111,236842,16.133197784423828,20.555442810058594,6.83766508102417,-4.422245025634766,9.295532703399658,13.717777729034424
gemma3-1b-pt,useLayoutEffect,sub_20,clean,title,val,48,3250,1111,236842,21.891454696655273,13.997549057006836,6.5647807121276855,7.8939056396484375,15.326673984527588,7.43276834487915
gemma3-1b-pt,useLayoutEffect,sub_20,corrupted,title,val,48,3250,1111,236842,16.435176849365234,20.20747184753418,6.491952896118164,-3.7722949981689453,9.94322395324707,13.715518951416016
gemma3-1b-pt,alias,sub_20,clean,title,val,54,3250,1111,236842,20.295011520385742,15.424572944641113,6.788462162017822,4.870438575744629,13.50654935836792,8.636110782623291
gemma3-1b-pt,alias,sub_20,corrupted,title,val,54,3250,1111,236842,16.967689514160156,19.26898193359375,6.8673810958862305,-2.3012924194335938,10.100308418273926,12.40160083770752
gemma3-1b-pt,alias_ctrl,sub_20,clean,title,val,69,3250,1111,236842,19.533010482788086,16.63567543029785,6.454937934875488,2.8973350524902344,13.078072547912598,10.180737495422363
gemma3-1b-pt,alias_ctrl,sub_20,corrupted,title,val,69,3250,1111,236842,17.766088485717773,18.79719352722168,6.543446063995361,-1.0311050415039062,11.222642421722412,12.253747463226318
gemma3-1b-pt,subscribe,sub_20,clean,title,val,61,3250,1111,236842,20.287887573242188,16.93307876586914,6.733819484710693,3.354808807373047,13.554068088531494,10.199259281158447
gemma3-1b-pt,subscribe,sub_20,corrupted,title,val,61,3250,1111,236842,18.155132293701172,19.35297393798828,6.810555458068848,-1.1978416442871094,11.344576835632324,12.542418479919434
gemma3-1b-pt,useEffect,sub_21,clean,color,max,46,3001,2074,236842,22.614343643188477,15.700778007507324,8.069378852844238,6.913565635681152,14.544964790344238,7.631399154663086
gemma3-1b-pt,useEffect,sub_21,corrupted,color,max,46,3001,2074,236842,18.476490020751953,22.08169937133789,6.9360246658325195,-3.6052093505859375,11.540465354919434,15.145674705505371
gemma3-1b-pt,useLayoutEffect,sub_21,clean,color,max,48,3001,2074,236842,21.800065994262695,16.39160919189453,7.439811706542969,5.408456802368164,14.360254287719727,8.951797485351562
gemma3-1b-pt,useLayoutEffect,sub_21,corrupted,color,max,48,3001,2074,236842,18.603742599487305,21.273229598999023,6.2694878578186035,-2.6694869995117188,12.334254741668701,15.00374174118042
gemma3-1b-pt,alias,sub_21,clean,color,max,54,3001,2074,236842,20.68876838684082,16.969921112060547,7.314698696136475,3.7188472747802734,13.374069690704346,9.655222415924072
gemma3-1b-pt,alias,sub_21,corrupted,color,max,54,3001,2074,236842,19.096925735473633,19.802303314208984,6.489538192749023,-0.7053775787353516,12.60738754272461,13.312765121459961
gemma3-1b-pt,alias_ctrl,sub_21,clean,color,max,69,3001,2074,236842,20.46161460876465,16.937467575073242,6.9680328369140625,3.5241470336914062,13.493581771850586,9.96943473815918
gemma3-1b-pt,alias_ctrl,sub_21,corrupted,color,max,69,3001,2074,236842,19.44049835205078,19.08856964111328,6.262778282165527,0.3519287109375,13.177720069885254,12.825791358947754
gemma3-1b-pt,subscribe,sub_21,clean,color,max,61,3001,2074,236842,20.965412139892578,17.276426315307617,7.225736141204834,3.688985824584961,13.739675998687744,10.050690174102783
gemma3-1b-pt,subscribe,sub_21,corrupted,color,max,61,3001,2074,236842,19.488130569458008,20.005847930908203,6.685405731201172,-0.5177173614501953,12.802724838256836,13.320442199707031
gemma3-1b-pt,useEffect,sub_22,clean,flag,ref,46,16213,1811,236842,21.79511070251465,12.181967735290527,6.980484485626221,9.613142967224121,14.814626216888428,5.201483249664307
gemma3-1b-pt,useEffect,sub_22,corrupted,flag,ref,46,16213,1811,236842,16.84563636779785,20.52347183227539,6.907871723175049,-3.677835464477539,9.937764644622803,13.615600109100342
gemma3-1b-pt,useLayoutEffect,sub_22,clean,flag,ref,48,16213,1811,236842,21.33761978149414,13.588455200195312,6.713459014892578,7.749164581298828,14.624160766601562,6.874996185302734
gemma3-1b-pt,useLayoutEffect,sub_22,corrupted,flag,ref,48,16213,1811,236842,16.75124168395996,20.24078941345215,6.665185451507568,-3.4895477294921875,10.086056232452393,13.57560396194458
gemma3-1b-pt,alias,sub_22,clean,flag,ref,54,16213,1811,236842,20.190994262695312,15.152359008789062,7.1301350593566895,5.03863525390625,13.060859203338623,8.022223949432373
gemma3-1b-pt,alias,sub_22,corrupted,flag,ref,54,16213,1811,236842,17.307018280029297,19.489269256591797,6.97883939743042,-2.1822509765625,10.328178882598877,12.510429859161377
gemma3-1b-pt,alias_ctrl,sub_22,clean,flag,ref,69,16213,1811,236842,19.901872634887695,16.024234771728516,6.741323947906494,3.8776378631591797,13.160548686981201,9.282910823822021
gemma3-1b-pt,alias_ctrl,sub_22,corrupted,flag,ref,69,16213,1811,236842,17.910337448120117,19.407442092895508,6.461921691894531,-1.4971046447753906,11.448415756225586,12.945520401000977
gemma3-1b-pt,subscribe,sub_22,clean,flag,ref,61,16213,1811,236842,20.544126510620117,15.298747062683105,6.794862747192383,5.245379447937012,13.749263763427734,8.503884315490723
gemma3-1b-pt,subscribe,sub_22,corrupted,flag,ref,61,16213,1811,236842,18.24873161315918,19.80426597595215,6.725841045379639,-1.5555343627929688,11.522890567779541,13.07842493057251
gemma3-1b-pt,useEffect,sub_23,clean,text,min,46,1005,1387,236842,22.06216049194336,15.78433609008789,6.421763896942139,6.277824401855469,15.64039659500122,9.362572193145752
gemma3-1b-pt,useEffect,sub_23,corrupted,text,min,46,1005,1387,236842,17.1947078704834,22.275253295898438,6.182940483093262,-5.080545425415039,11.011767387390137,16.092312812805176
gemma3-1b-pt,useLayoutEffect,sub_23,clean,text,min,48,1005,1387,236842,21.469684600830078,16.4128360748291,5.720415115356445,5.056848526000977,15.749269485473633,10.692420959472656
gemma3-1b-pt,useLayoutEffect,sub_23,corrupted,text,min,48,1005,1387,236842,17.27362632751465,21.94580078125,5.812558650970459,-4.672174453735352,11.46106767654419,16.13324213027954
gemma3-1b-pt,alias,sub_23,clean,text,min,54,1005,1387,236842,20.34143829345703,17.151071548461914,5.786089897155762,3.190366744995117,14.55534839630127,11.364981651306152
gemma3-1b-pt,alias,sub_23,corrupted,text,min,54,1005,1387,236842,18.302087783813477,20.77895164489746,5.780863285064697,-2.4768638610839844,12.52122449874878,14.998088359832764
gemma3-1b-pt,alias_ctrl,sub_23,clean,text,min,69,1005,1387,236842,19.83612823486328,17.557126998901367,5.53524923324585,2.279001235961914,14.300879001617432,12.021877765655518
gemma3-1b-pt,alias_ctrl,sub_23,corrupted,text,min,69,1005,1387,236842,18.776248931884766,20.02543067932129,5.5490312576293945,-1.2491817474365234,13.227217674255371,14.476399421691895
gemma3-1b-pt,subscribe,sub_23,clean,text,min,61,1005,1387,236842,20.490365982055664,17.955299377441406,5.7137651443481445,2.535066604614258,14.77660083770752,12.241534233093262
gemma3-1b-pt,subscribe,sub_23,corrupted,text,min,61,1005,1387,236842,19.220930099487305,20.610694885253906,5.845702171325684,-1.3897647857666016,13.375227928161621,14.764992713928223
gemma3-1b-pt,useEffect,sub_24,clean,id,cap,46,547,5565,236842,21.919193267822266,11.104640007019043,7.246049880981445,10.814553260803223,14.67314338684082,3.8585901260375977
gemma3-1b-pt,useEffect,sub_24,corrupted,id,cap,46,547,5565,236842,16.783113479614258,21.08055305480957,6.536220550537109,-4.2974395751953125,10.246892929077148,14.544332504272461
gemma3-1b-pt,useLayoutEffect,sub_24,clean,id,cap,48,547,5565,236842,21.193086624145508,12.841633796691895,6.89135217666626,8.351452827453613,14.301734447479248,5.950281620025635
gemma3-1b-pt,useLayoutEffect,sub_24,corrupted,id,cap,48,547,5565,236842,17.338388442993164,20.4454345703125,6.057336807250977,-3.107046127319336,11.281051635742188,14.388097763061523
gemma3-1b-pt,alias,sub_24,clean,id,cap,54,547,5565,236842,19.909236907958984,15.570198059082031,6.6225080490112305,4.339038848876953,13.286728858947754,8.9476900100708
gemma3-1b-pt,alias,sub_24,corrupted,id,cap,54,547,5565,236842,17.9080867767334,19.415990829467773,6.299707412719727,-1.507904052734375,11.608379364013672,13.116283416748047
gemma3-1b-pt,alias_ctrl,sub_24,clean,id,cap,69,547,5565,236842,19.30202293395996,15.91203784942627,6.274447917938232,3.3899850845336914,13.027575016021729,9.637589931488037
gemma3-1b-pt,alias_ctrl,sub_24,corrupted,id,cap,69,547,5565,236842,18.215961456298828,18.59183120727539,6.185389995574951,-0.3758697509765625,12.030571460723877,12.40644121170044
gemma3-1b-pt,subscribe,sub_24,clean,id,cap,61,547,5565,236842,19.983184814453125,16.276025772094727,6.578275680541992,3.7071590423583984,13.404909133911133,9.697750091552734
gemma3-1b-pt,subscribe,sub_24,corrupted,id,cap,61,547,5565,236842,18.559375762939453,19.289657592773438,6.49990177154541,-0.7302818298339844,12.059473991394043,12.789755821228027
gemma3-1b-pt,useEffect,sub_25,clean,key,len,47,2478,3469,236842,22.751558303833008,15.703648567199707,8.566141128540039,7.047909736633301,14.185417175292969,7.137507438659668
gemma3-1b-pt,useEffect,sub_25,corrupted,key,len,47,2478,3469,236842,15.263988494873047,21.260761260986328,7.873624324798584,-5.996772766113281,7.390364170074463,13.387136936187744
gemma3-1b-pt,useLayoutEffect,sub_25,clean,key,len,49,2478,3469,236842,21.945770263671875,16.370914459228516,8.201281547546387,5.574855804443359,13.744488716125488,8.169632911682129
gemma3-1b-pt,useLayoutEffect,sub_25,corrupted,key,len,49,2478,3469,236842,16.012802124023438,20.38788604736328,7.585312366485596,-4.375083923339844,8.427489757537842,12.802573680877686
gemma3-1b-pt,alias,sub_25,clean,key,len,55,2478,3469,236842,20.824384689331055,17.220523834228516,8.469137191772461,3.603860855102539,12.355247497558594,8.751386642456055
gemma3-1b-pt,alias,sub_25,corrupted,key,len,55,2478,3469,236842,17.959434509277344,19.32387924194336,7.972662925720215,-1.3644447326660156,9.986771583557129,11.351216316223145
gemma3-1b-pt,alias_ctrl,sub_25,clean,key,len,70,2478,3469,236842,20.673852920532227,17.29072380065918,8.249892234802246,3.383129119873047,12.42396068572998,9.040831565856934
gemma3-1b-pt,alias_ctrl,sub_25,corrupted,key,len,70,2478,3469,236842,19.04914093017578,18.766033172607422,7.967599868774414,0.2831077575683594,11.081541061401367,10.798433303833008
gemma3-1b-pt,subscribe,sub_25,clean,key,len,62,2478,3469,236842,21.20966148376465,17.895193099975586,8.53506851196289,3.3144683837890625,12.674592971801758,9.360124588012695
gemma3-1b-pt,subscribe,sub_25,corrupted,key,len,62,2478,3469,236842,18.945478439331055,19.650665283203125,8.248246192932129,-0.7051868438720703,10.697232246398926,11.402419090270996
gemma3-1b-pt,useEffect,sub_26,clean,name,val,46,1201,1111,236842,21.955625534057617,15.53676700592041,7.858428478240967,6.418858528137207,14.09719705581665,7.678338527679443
gemma3-1b-pt,useEffect,sub_26,corrupted,name,val,46,1201,1111,236842,17.176698684692383,20.63853645324707,7.329278469085693,-3.4618377685546875,9.84742021560669,13.309257984161377
gemma3-1b-pt,useLayoutEffect,sub_26,clean,name,val,48,1201,1111,236842,21.40348243713379,16.219818115234375,7.441175937652588,5.183664321899414,13.962306499481201,8.778642177581787
gemma3-1b-pt,useLayoutEffect,sub_26,corrupted,name,val,48,1201,1111,236842,17.438928604125977,20.328187942504883,6.928260803222656,-2.8892593383789062,10.51066780090332,13.399927139282227
gemma3-1b-pt,alias,sub_26,clean,name,val,54,1201,1111,236842,20.526975631713867,17.092185974121094,7.447932720184326,3.4347896575927734,13.079042911529541,9.644253253936768
gemma3-1b-pt,alias,sub_26,corrupted,name,val,54,1201,1111,236842,18.202251434326172,19.60071563720703,7.284964084625244,-1.3984642028808594,10.917287349700928,12.315751552581787
gemma3-1b-pt,alias_ctrl,sub_26,clean,name,val,69,1201,1111,236842,20.231237411499023,17.487041473388672,6.824845790863037,2.7441959381103516,13.406391620635986,10.662195682525635
gemma3-1b-pt,alias_ctrl,sub_26,corrupted,name,val,69,1201,1111,236842,19.03462028503418,19.013530731201172,6.825991153717041,0.021089553833007812,12.208629131317139,12.18753957748413
gemma3-1b-pt,subscribe,sub_26,clean,name,val,61,1201,1111,236842,20.94068717956543,17.793563842773438,7.1436309814453125,3.147123336791992,13.797056198120117,10.649932861328125
gemma3-1b-pt,subscribe,sub_26,corrupted,name,val,61,1201,1111,236842,19.148481369018555,19.56329345703125,7.099416732788086,-0.4148120880126953,12.049064636230469,12.463876724243164
gemma3-1b-pt,useEffect,sub_27,clean,count,max,46,2861,2074,236842,22.48053741455078,14.78410530090332,7.556805610656738,7.696432113647461,14.923731803894043,7.227299690246582
gemma3-1b-pt,useEffect,sub_27,corrupted,count,max,46,2861,2074,236842,17.928499221801758,21.999608993530273,7.0839972496032715,-4.071109771728516,10.844501972198486,14.915611743927002
gemma3-1b-pt,useLayoutEffect,sub_27,clean,count,max,48,2861,2074,236842,21.65719223022461,15.056791305541992,7.143810749053955,6.600400924682617,14.513381481170654,7.912980556488037
gemma3-1b-pt,useLayoutEffect,sub_27,corrupted,count,max,48,2861,2074,236842,17.629230499267578,21.2812442779541,6.508821964263916,-3.6520137786865234,11.120408535003662,14.772422313690186
gemma3-1b-pt,alias,sub_27,clean,count,max,54,2861,2074,236842,20.947214126586914,15.994925498962402,7.306812286376953,4.952288627624512,13.640401840209961,8.68811321258545
gemma3-1b-pt,alias,sub_27,corrupted,count,max,54,2861,2074,236842,18.629840850830078,20.283193588256836,6.712047100067139,-1.6533527374267578,11.91779375076294,13.571146488189697
gemma3-1b-pt,alias_ctrl,sub_27,clean,count,max,69,2861,2074,236842,20.27111053466797,16.574779510498047,6.953935146331787,3.696331024169922,13.317175388336182,9.62084436416626
gemma3-1b-pt,alias_ctrl,sub_27,corrupted,count,max,69,2861,2074,236842,18.58220672607422,19.774982452392578,6.481461524963379,-1.1927757263183594,12.10074520111084,13.2935209274292
gemma3-1b-pt,subscribe,sub_27,clean,count,max,61,2861,2074,236842,20.75143814086914,16.585128784179688,7.212822437286377,4.166309356689453,13.538615703582764,9.37230634689331
gemma3-1b-pt,subscribe,sub_27,corrupted,count,max,61,2861,2074,236842,18.68018341064453,20.430097579956055,6.865225791931152,-1.7499141693115234,11.814957618713379,13.564871788024902
gemma3-1b-pt,useEffect,sub_28,clean,mode,num,46,9074,3744,236842,21.95907211303711,14.199714660644531,6.544846057891846,7.759357452392578,15.414226055145264,7.6548686027526855
gemma3-1b-pt,useEffect,sub_28,corrupted,mode,num,46,9074,3744,236842,17.2381649017334,20.877058029174805,6.815157890319824,-3.6388931274414062,10.423007011413574,14.06190013885498
gemma3-1b-pt,useLayoutEffect,sub_28,clean,mode,num,48,9074,3744,236842,21.38584327697754,14.602983474731445,6.19099760055542,6.782859802246094,15.19484567642212,8.411985874176025
gemma3-1b-pt,useLayoutEffect,sub_28,corrupted,mode,num,48,9074,3744,236842,17.36602210998535,20.574289321899414,6.363234519958496,-3.2082672119140625,11.002787590026855,14.211054801940918
gemma3-1b-pt,alias,sub_28,clean,mode,num,54,9074,3744,236842,19.739234924316406,16.68113136291504,6.388693809509277,3.058103561401367,13.350541114807129,10.292437553405762
gemma3-1b-pt,alias,sub_28,corrupted,mode,num,54,9074,3744,236842,17.817909240722656,19.70818328857422,6.508615016937256,-1.8902740478515625,11.3092942237854,13.199568271636963
gemma3-1b-pt,alias_ctrl,sub_28,clean,mode,num,69,9074,3744,236842,19.167997360229492,17.195785522460938,6.050085067749023,1.9722118377685547,13.117912292480469,11.145700454711914
gemma3-1b-pt,alias_ctrl,sub_28,corrupted,mode,num,69,9074,3744,236842,18.209970474243164,19.249147415161133,6.098270416259766,-1.0391769409179688,12.111700057983398,13.150876998901367
gemma3-1b-pt,subscribe,sub_28,clean,mode,num,61,9074,3744,236842,20.107744216918945,16.967214584350586,6.01617431640625,3.1405296325683594,14.091569900512695,10.951040267944336
gemma3-1b-pt,subscribe,sub_28,corrupted,mode,num,61,9074,3744,236842,18.5677490234375,19.659822463989258,6.3009352684021,-1.0920734405517578,12.2668137550354,13.358887195587158
gemma3-1b-pt,useEffect,sub_29,clean,flag,base,46,16213,5521,236842,21.443796157836914,14.211462020874023,6.880374431610107,7.232334136962891,14.563421726226807,7.331087589263916
gemma3-1b-pt,useEffect,sub_29,corrupted,flag,base,46,16213,5521,236842,16.287670135498047,20.874664306640625,7.328977108001709,-4.586994171142578,8.958693027496338,13.545687198638916
gemma3-1b-pt,useLayoutEffect,sub_29,clean,flag,base,48,16213,5521,236842,20.998355865478516,15.749703407287598,6.632584571838379,5.248652458190918,14.365771293640137,9.117118835449219
gemma3-1b-pt,useLayoutEffect,sub_29,corrupted,flag,base,48,16213,5521,236842,16.606067657470703,20.290603637695312,6.949424743652344,-3.6845359802246094,9.65664291381836,13.341178894042969
gemma3-1b-pt,alias,sub_29,clean,flag,base,54,16213,5521,236842,19.572025299072266,17.03974151611328,6.884644508361816,2.5322837829589844,12.68738079071045,10.155097007751465
gemma3-1b-pt,alias,sub_29,corrupted,flag,base,54,16213,5521,236842,17.342060089111328,19.556184768676758,6.89174222946167,-2.2141246795654297,10.450317859649658,12.664442539215088
gemma3-1b-pt,alias_ctrl,sub_29,clean,flag,base,69,16213,5521,236842,19.080768585205078,17.328548431396484,6.534419059753418,1.7522201538085938,12.54634952545166,10.794129371643066
gemma3-1b-pt,alias_ctrl,sub_29,corrupted,flag,base,69,16213,5521,236842,17.846412658691406,18.953866958618164,6.332187652587891,-1.1074542999267578,11.514225006103516,12.621679306030273
gemma3-1b-pt,subscribe,sub_29,clean,flag,base,61,16213,5521,236842,19.73018455505371,17.33673095703125,6.73905086517334,2.393453598022461,12.991133689880371,10.59768009185791
gemma3-1b-pt,subscribe,sub_29,corrupted,flag,base,61,16213,5521,236842,18.226646423339844,19.219030380249023,6.593725681304932,-0.9923839569091797,11.632920742034912,12.625304698944092
gemma3-1b-pt,useEffect,sub_30,clean,status,ref,46,4818,1811,236842,22.663082122802734,12.585314750671387,7.7102861404418945,10.077767372131348,14.95279598236084,4.875028610229492
gemma3-1b-pt,useEffect,sub_30,corrupted,status,ref,46,4818,1811,236842,15.252870559692383,20.920312881469727,6.904284954071045,-5.667442321777344,8.348585605621338,14.016027927398682
gemma3-1b-pt,useLayoutEffect,sub_30,clean,status,ref,48,4818,1811,236842,22.062955856323242,13.982580184936523,7.210476398468018,8.080375671386719,14.852479457855225,6.772103786468506
gemma3-1b-pt,useLayoutEffect,sub_30,corrupted,status,ref,48,4818,1811,236842,15.409466743469238,20.556884765625,6.519221782684326,-5.147418022155762,8.890244960784912,14.037662982940674
gemma3-1b-pt,alias,sub_30,clean,status,ref,54,4818,1811,236842,20.673200607299805,14.832690238952637,7.468609809875488,5.840510368347168,13.204590797424316,7.364080429077148
gemma3-1b-pt,alias,sub_30,corrupted,status,ref,54,4818,1811,236842,16.499130249023438,19.59068489074707,6.767193794250488,-3.091554641723633,9.73193645477295,12.823491096496582
gemma3-1b-pt,alias_ctrl,sub_30,clean,status,ref,69,4818,1811,236842,20.234886169433594,15.969391822814941,7.210759162902832,4.265494346618652,13.024127006530762,8.75863265991211
gemma3-1b-pt,alias_ctrl,sub_30,corrupted,status,ref,69,4818,1811,236842,16.54819107055664,19.62547492980957,6.437464237213135,-3.0772838592529297,10.110726833343506,13.188010692596436
gemma3-1b-pt,subscribe,sub_30,clean,status,ref,61,4818,1811,236842,21.682937622070312,14.847800254821777,7.295730113983154,6.835137367248535,14.387207508087158,7.552070140838623
gemma3-1b-pt,subscribe,sub_30,corrupted,status,ref,61,4818,1811,236842,16.71537971496582,20.28016471862793,6.750998020172119,-3.5647850036621094,9.964381694793701,13.52916669845581
gemma3-1b-pt,useEffect,sub_31,clean,text,cap,46,1005,5565,236842,21.957468032836914,12.918176651000977,6.825806617736816,9.039291381835938,15.131661415100098,6.09237003326416
gemma3-1b-pt,useEffect,sub_31,corrupted,text,cap,46,1005,5565,236842,15.875802040100098,21.651081085205078,6.578617095947266,-5.7752790451049805,9.297184944152832,15.072463989257812
gemma3-1b-pt,useLayoutEffect,sub_31,clean,text,cap,48,1005,5565,236842,21.037059783935547,13.999044418334961,6.216913223266602,7.038015365600586,14.820146560668945,7.782131195068359
gemma3-1b-pt,useLayoutEffect,sub_31,corrupted,text,cap,48,1005,5565,236842,16.45771598815918,20.9708251953125,5.924445152282715,-4.51310920715332,10.533270835876465,15.046380043029785
gemma3-1b-pt,alias,sub_31,clean,text,cap,54,1005,5565,236842,19.852943420410156,15.925141334533691,6.076766490936279,3.927802085876465,13.776176929473877,9.848374843597412
gemma3-1b-pt,alias,sub_31,corrupted,text,cap,54,1005,5565,236842,17.499887466430664,19.78006935119629,6.041839599609375,-2.280181884765625,11.458047866821289,13.738229751586914
gemma3-1b-pt,alias_ctrl,sub_31,clean,text,cap,69,1005,5565,236842,19.199779510498047,16.32489585876465,5.779539108276367,2.8748836517333984,13.42024040222168,10.545356750488281
gemma3-1b-pt,alias_ctrl,sub_31,corrupted,text,cap,69,1005,5565,236842,17.842496871948242,19.058624267578125,5.817490577697754,-1.2161273956298828,12.025006294250488,13.241133689880371
gemma3-1b-pt,subscribe,sub_31,clean,text,cap,61,1005,5565,236842,19.910194396972656,16.467557907104492,5.957269191741943,3.442636489868164,13.952925205230713,10.510288715362549
gemma3-1b-pt,subscribe,sub_31,corrupted,text,cap,61,1005,5565,236842,18.160503387451172,19.687183380126953,6.178504943847656,-1.5266799926757812,11.981998443603516,13.508678436279297
gemma3-1b-pt,useEffect,sub_32,clean,page,min,47,4000,1387,236842,22.96248435974121,16.50950813293457,7.808900356292725,6.452976226806641,15.153584003448486,8.700607776641846
gemma3-1b-pt,useEffect,sub_32,corrupted,page,min,47,4000,1387,236842,17.48111343383789,22.567527770996094,6.829721927642822,-5.086414337158203,10.651391506195068,15.737805843353271
gemma3-1b-pt,useLayoutEffect,sub_32,clean,page,min,49,4000,1387,236842,22.068037033081055,17.74616241455078,7.174845218658447,4.321874618530273,14.893191814422607,10.571317195892334
gemma3-1b-pt,useLayoutEffect,sub_32,corrupted,page,min,49,4000,1387,236842,17.72980499267578,22.138708114624023,6.383999347686768,-4.408903121948242,11.345805644989014,15.754708766937256
gemma3-1b-pt,alias,sub_32,clean,page,min,55,4000,1387,236842,20.555370330810547,17.86833381652832,7.21625280380249,2.6870365142822266,13.339117527008057,10.65208101272583
gemma3-1b-pt,alias,sub_32,corrupted,page,min,55,4000,1387,236842,18.654706954956055,20.795543670654297,6.567928314208984,-2.140836715698242,12.08677864074707,14.227615356445312
gemma3-1b-pt,alias_ctrl,sub_32,clean,page,min,70,4000,1387,236842,20.26331329345703,17.744976043701172,6.754245281219482,2.5183372497558594,13.509068012237549,10.99073076248169
gemma3-1b-pt,alias_ctrl,sub_32,corrupted,page,min,70,4000,1387,236842,19.245100021362305,19.929378509521484,6.242509365081787,-0.6842784881591797,13.002590656280518,13.686869144439697
gemma3-1b-pt,subscribe,sub_32,clean,page,min,62,4000,1387,236842,21.10112762451172,18.09389305114746,7.109537124633789,3.007234573364258,13.99159049987793,10.984355926513672
gemma3-1b-pt,subscribe,sub_32,corrupted,page,min,62,4000,1387,236842,19.481487274169922,20.639509201049805,6.554819107055664,-1.1580219268798828,12.926668167114258,14.08469009399414
gemma3-1b-pt,useEffect,sub_33,clean,index,val,47,2662,1111,236842,22.20598793029785,12.83886432647705,8.108750343322754,9.3671236038208,14.097237586975098,4.730113983154297
gemma3-1b-pt,useEffect,sub_33,corrupted,index,val,47,2662,1111,236842,18.288965225219727,20.698957443237305,7.509391784667969,-2.409992218017578,10.779573440551758,13.189565658569336
gemma3-1b-pt,useLayoutEffect,sub_33,clean,index,val,49,2662,1111,236842,21.226591110229492,13.816169738769531,7.724667072296143,7.410421371459961,13.50192403793335,6.091502666473389
gemma3-1b-pt,useLayoutEffect,sub_33,corrupted,index,val,49,2662,1111,236842,18.182844161987305,20.179397583007812,7.159427642822266,-1.9965534210205078,11.023416519165039,13.019969940185547
gemma3-1b-pt,alias,sub_33,clean,index,val,55,2662,1111,236842,19.920604705810547,15.848533630371094,7.703343391418457,4.072071075439453,12.21726131439209,8.145190238952637
gemma3-1b-pt,alias,sub_33,corrupted,index,val,55,2662,1111,236842,18.32868003845215,19.6951961517334,7.589365005493164,-1.36651611328125,10.739315032958984,12.105831146240234
gemma3-1b-pt,alias_ctrl,sub_33,clean,index,val,70,2662,1111,236842,19.01607322692871,16.902456283569336,6.939540863037109,2.113616943359375,12.076532363891602,9.962915420532227
gemma3-1b-pt,alias_ctrl,sub_33,corrupted,index,val,70,2662,1111,236842,18.40032958984375,19.111984252929688,7.017420291900635,-0.7116546630859375,11.382909297943115,12.094563961029053
gemma3-1b-pt,subscribe,sub_33,clean,index,val,62,2662,1111,236842,19.787715911865234,17.05458641052246,7.302281856536865,2.7331295013427734,12.48543405532837,9.752304553985596
